f,t,e
0.898,10.259643548219008,0.9100943323212188
0.9,10.25691141184603,0.9102634513915416
0.902,10.258133112101975,0.910481141223563
0.904,10.247606002867581,0.9105566885639882
0.906,10.24236111510985,0.9106951311022956
0.908,10.228646564391534,0.9107311325481564
0.91,10.214836526518468,0.9107612939217636
0.912,10.201585796423702,0.9107934161767668
0.914,10.194681399755616,0.9108995086927827
0.916,10.187375684573642,0.9109908103382511
0.918,10.185107106279546,0.9111343891553546
0.92,10.181135137388821,0.9112462764779447
0.922,10.181201576568885,0.9113945919666717
0.924,10.179347830678987,0.9115054809405093
0.926,10.180639704661788,0.9116398783755435
0.928,10.181583065496545,0.9117548174613859
0.93,10.17987616728962,0.911818929200113
0.932,10.178339707909876,0.9118682562173713
0.934,10.18769282122667,0.9120336739768791
0.936,10.19133913145843,0.9121122972532719
0.938,10.195819142583279,0.912183966148274
0.94,10.19794156179057,0.91220823779109
0.942,10.204495336835786,0.9122724249722124
0.944,10.202126279965347,0.9122114741706017
0.946,10.206723049430522,0.9122226943605187
0.948,10.208702486302128,0.9121887643111166
0.95,10.207039973386511,0.9120974213763513
0.952,10.215389798187237,0.9121165611964226
0.954,10.218305410098528,0.9120609341780509
0.956,10.219342503096561,0.9119722613335596
0.958,10.226199565523267,0.911945645683424
0.96,10.22791583538002,0.9118504498871645
0.962,10.236757037426962,0.911833113282105
0.964,10.240240320500462,0.9117453480030955
0.966,10.25104216308071,0.9117408958042782
0.968,10.257537639910407,0.9116788791177352
0.97,10.259092721541787,0.9115547187166655
0.972,10.263401211678719,0.9114564283297572
0.974,10.27256081043293,0.9114174383077044
0.976,10.277023257825665,0.911315446858883
0.978,10.281858735823679,0.9112158928214653
0.98,10.28066825762928,0.9110396855976751
0.982,10.283394947676424,0.9109094183715746
0.984,10.286794373399657,0.9107866709007401
0.986,10.28785842731339,0.9106344437269439
0.988,10.299864396298991,0.910611609866843
0.99,10.301656425932812,0.9104631211068885
0.992,10.30078087527953,0.9102735805035684
0.994,10.312113953376981,0.9102258871619076
0.996,10.328506133152114,0.9102291135552943
0.998,10.34236732427967,0.9101858215140369
1.0,10.354034713503012,0.9101057237718586
1.002,10.37601417169091,0.9101416346193298
1.004,10.39062094687649,0.9100812008786991
1.006,10.399106598154601,0.9099345312305924
1.008,10.413209685835637,0.9098519950083779
1.01,10.422800863841248,0.9097047587654541
1.012,10.437560084296347,0.9096120758048305
1.014,10.449606236881616,0.9094793303184426
1.016,10.465056123945217,0.9093792677382326
1.018,10.477511039144593,0.9092371235166539
1.02,10.497016233757419,0.909168804610015
1.022,10.512322155947595,0.9090422634044374
1.024,10.53345574301464,0.9089802251260725
1.026,10.555662883556145,0.9089222985902196
1.028,10.571849559062004,0.9087844269295323
1.03,10.592302079791361,0.9086925442969905
1.032,10.615368500987124,0.9086267383960768
1.034,10.634721475323198,0.9085098233989125
1.036,10.654262970939962,0.9083847760850202
1.038,10.667152217850202,0.908174982534185
1.04,10.692230945078638,0.9081057933108716
1.042,10.705195720433915,0.9078831959867446
1.044,10.716281209890314,0.9076372654850807
1.046,10.731743066410317,0.9074420508022659
1.048,10.7434260309525,0.9071915569947331
1.05,10.757978759641063,0.9069746370619954
1.052,10.77629796273923,0.9067994066068202
1.054,10.7994253079986,0.9066807088060979
1.056,10.812692734125775,0.9064395930945931
1.058,10.829126996163037,0.9062307480579095
1.06,10.845859558185566,0.9060273769873348
1.062,10.859763222007675,0.9057844432907778
1.064,10.872007253250306,0.9055229470041322
1.066,10.894784337729353,0.9053892256488116
1.068,10.910121375934867,0.905158545205426
1.07,10.930262964406317,0.9049876265352756
1.072,10.94149153066069,0.9047048886856528
1.074,10.955491307497077,0.9044558829691066
1.076,10.96091868763778,0.9041019656110468
1.078,10.976278016108514,0.9038699534187559
1.08,10.99499299433288,0.9036750320992322
1.082,11.013532718503987,0.9034755740002726
1.084,11.028463734450172,0.9032352550597273
1.086,11.040478911450053,0.9029575935780634
1.088,11.047262203207215,0.9026193802312599
1.09,11.062685939950383,0.9023845956422717
1.092,11.079250356743106,0.9021659947078179
1.094,11.096624071163273,0.9019565753635369
1.096,11.110160515363269,0.9017047357043085
1.098,11.126701423076865,0.9014885383486954
1.1,11.148445322756805,0.9013354628528343
1.102,11.159372740540363,0.9010490020691838
1.104,11.1806533224543,0.9008890357870968
1.106,11.202353306141813,0.9007306075745147
1.108,11.221702651298676,0.9005397993160322
1.11,11.245807049666265,0.9004061458935548
1.112,11.265978841108451,0.9002199127593639
1.114,11.283106321212193,0.8999948764420629
1.116,11.306256497824332,0.8998378834112106
1.118,11.329116730462408,0.8996726919903107
1.12,11.347718107397524,0.8994533868473472
1.122,11.366110269284981,0.8992260464119083
1.124,11.387953306072431,0.8990417664504161
1.126,11.40524582455962,0.8987990795676212
1.128,11.424812471058104,0.8985795230064377
1.13,11.439294485996525,0.8982976665459581
1.132,11.458014731382432,0.8980661459546425
1.134,11.482370532060264,0.8978987473613255
1.136,11.494829142660581,0.8975895726975793
1.138,11.51579602410149,0.8973801360925102
1.14,11.536521927903564,0.8971692781626212
1.142,11.548330515346644,0.896855502117119
