freq,s11,s21,s12,s22
1.714E9,-16.445,37.818,-52.810,-29.574
1.716E9,-16.473,37.814,-52.785,-29.571
1.718E9,-16.506,37.810,-52.760,-29.566
1.720E9,-16.543,37.805,-52.735,-29.560
1.722E9,-16.562,37.802,-52.710,-29.563
1.724E9,-16.576,37.798,-52.684,-29.569
1.726E9,-16.594,37.795,-52.659,-29.574
1.728E9,-16.617,37.791,-52.634,-29.576
1.730E9,-16.645,37.786,-52.609,-29.578
1.732E9,-16.677,37.782,-52.585,-29.577
1.734E9,-16.697,37.778,-52.560,-29.583
1.736E9,-16.704,37.775,-52.534,-29.595
1.738E9,-16.717,37.771,-52.509,-29.605
1.740E9,-16.734,37.767,-52.484,-29.614
1.742E9,-16.756,37.763,-52.459,-29.621
1.744E9,-16.783,37.758,-52.435,-29.627
1.746E9,-16.803,37.753,-52.411,-29.636
1.748E9,-16.804,37.750,-52.385,-29.654
1.750E9,-16.810,37.747,-52.360,-29.670
1.752E9,-16.821,37.743,-52.335,-29.685
1.754E9,-16.837,37.738,-52.311,-29.699
1.756E9,-16.857,37.733,-52.287,-29.711
1.758E9,-16.878,37.729,-52.263,-29.724
1.760E9,-16.872,37.725,-52.238,-29.748
1.762E9,-16.872,37.722,-52.213,-29.771
1.764E9,-16.877,37.718,-52.188,-29.793
1.766E9,-16.886,37.713,-52.164,-29.814
1.768E9,-16.900,37.709,-52.140,-29.833
1.770E9,-16.917,37.703,-52.117,-29.851
1.772E9,-16.908,37.700,-52.092,-29.881
1.774E9,-16.901,37.696,-52.067,-29.911
1.776E9,-16.899,37.692,-52.042,-29.940
1.778E9,-16.902,37.688,-52.018,-29.968
1.780E9,-16.908,37.683,-51.994,-29.995
1.782E9,-16.919,37.678,-51.971,-30.021
1.784E9,-16.909,37.674,-51.947,-30.056
1.786E9,-16.895,37.670,-51.922,-30.093
1.788E9,-16.886,37.666,-51.898,-30.130
1.790E9,-16.882,37.662,-51.874,-30.165
1.792E9,-16.882,37.657,-51.850,-30.200
1.794E9,-16.885,37.652,-51.827,-30.235
1.796E9,-16.874,37.648,-51.803,-30.275
1.798E9,-16.854,37.644,-51.779,-30.321
1.800E9,-16.838,37.640,-51.755,-30.366
1.802E9,-16.827,37.635,-51.731,-30.410
1.804E9,-16.820,37.631,-51.707,-30.454
1.806E9,-16.816,37.625,-51.684,-30.497
1.808E9,-16.805,37.621,-51.661,-30.545
1.810E9,-16.777,37.617,-51.637,-30.599
1.812E9,-16.754,37.613,-51.613,-30.653
1.814E9,-16.736,37.608,-51.589,-30.707
1.816E9,-16.723,37.603,-51.566,-30.761
1.818E9,-16.713,37.598,-51.543,-30.814
1.820E9,-16.701,37.593,-51.520,-30.869
1.822E9,-16.666,37.589,-51.496,-30.933
1.824E9,-16.637,37.585,-51.472,-30.998
1.826E9,-16.612,37.580,-51.449,-31.062
1.828E9,-16.592,37.576,-51.425,-31.127
1.830E9,-16.576,37.571,-51.402,-31.191
1.832E9,-16.564,37.566,-51.380,-31.256
1.834E9,-16.523,37.561,-51.356,-31.331
1.836E9,-16.488,37.557,-51.333,-31.407
1.838E9,-16.457,37.552,-51.309,-31.483
1.840E9,-16.430,37.548,-51.286,-31.559
1.842E9,-16.408,37.543,-51.263,-31.636
1.844E9,-16.390,37.538,-51.241,-31.714
1.846E9,-16.350,37.533,-51.217,-31.800
1.848E9,-16.309,37.528,-51.194,-31.888
1.850E9,-16.272,37.524,-51.171,-31.978
1.852E9,-16.240,37.519,-51.148,-32.068
1.854E9,-16.211,37.514,-51.126,-32.159
1.856E9,-16.187,37.509,-51.103,-32.251
1.858E9,-16.148,37.504,-51.080,-32.350
1.860E9,-16.102,37.499,-51.057,-32.453
1.862E9,-16.061,37.495,-51.034,-32.557
1.864E9,-16.023,37.490,-51.012,-32.663
1.866E9,-15.989,37.485,-50.989,-32.770
1.868E9,-15.958,37.480,-50.967,-32.879
1.870E9,-15.920,37.475,-50.944,-32.993
1.872E9,-15.870,37.470,-50.921,-33.113
1.874E9,-15.824,37.465,-50.899,-33.234
1.876E9,-15.782,37.460,-50.876,-33.358
1.878E9,-15.742,37.455,-50.854,-33.484
1.880E9,-15.706,37.450,-50.832,-33.611
1.882E9,-15.668,37.445,-50.809,-33.742
1.884E9,-15.615,37.440,-50.787,-33.881
1.886E9,-15.565,37.435,-50.765,-34.023
1.888E9,-15.519,37.430,-50.742,-34.167
1.890E9,-15.475,37.424,-50.720,-34.313
1.892E9,-15.434,37.419,-50.698,-34.461
1.894E9,-15.394,37.414,-50.676,-34.613
1.896E9,-15.339,37.409,-50.654,-34.773
1.898E9,-15.286,37.404,-50.632,-34.936
1.900E9,-15.236,37.399,-50.610,-35.102
1.902E9,-15.188,37.393,-50.588,-35.271
1.904E9,-15.143,37.388,-50.566,-35.442
1.906E9,-15.100,37.383,-50.544,-35.616
1.908E9,-15.044,37.378,-50.522,-35.798
1.910E9,-14.989,37.372,-50.500,-35.983
1.912E9,-14.936,37.367,-50.479,-36.170
1.914E9,-14.885,37.361,-50.457,-36.360
1.916E9,-14.836,37.356,-50.435,-36.552
1.918E9,-14.789,37.351,-50.413,-36.747
1.920E9,-14.734,37.345,-50.392,-36.946
1.922E9,-14.677,37.340,-50.370,-37.146
1.924E9,-14.622,37.334,-50.349,-37.347
1.926E9,-14.568,37.329,-50.327,-37.549
1.928E9,-14.516,37.323,-50.306,-37.750
1.930E9,-14.466,37.318,-50.284,-37.951
1.932E9,-14.411,37.312,-50.263,-38.150
1.934E9,-14.353,37.306,-50.242,-38.344
1.936E9,-14.295,37.301,-50.221,-38.533
1.938E9,-14.240,37.295,-50.200,-38.716
1.940E9,-14.185,37.289,-50.178,-38.891
1.942E9,-14.132,37.284,-50.157,-39.058
1.944E9,-14.077,37.278,-50.136,-39.212
1.946E9,-14.018,37.272,-50.115,-39.346
1.948E9,-13.959,37.266,-50.094,-39.464
1.950E9,-13.902,37.260,-50.073,-39.563
1.952E9,-13.845,37.255,-50.052,-39.644
1.954E9,-13.790,37.249,-50.032,-39.703
1.956E9,-13.735,37.243,-50.011,-39.738
1.958E9,-13.675,37.237,-49.990,-39.736
1.960E9,-13.615,37.231,-49.970,-39.707
1.962E9,-13.556,37.225,-49.949,-39.654
1.964E9,-13.499,37.219,-49.928,-39.576
1.966E9,-13.442,37.213,-49.908,-39.473
1.968E9,-13.386,37.207,-49.887,-39.349
1.970E9,-13.325,37.200,-49.867,-39.186
1.972E9,-13.265,37.194,-49.847,-39.003
1.974E9,-13.206,37.188,-49.826,-38.802
1.976E9,-13.147,37.182,-49.806,-38.587
1.978E9,-13.089,37.175,-49.786,-38.359
1.980E9,-13.032,37.169,-49.765,-38.121
1.982E9,-12.972,37.163,-49.745,-37.862
1.984E9,-12.911,37.156,-49.725,-37.593
1.986E9,-12.851,37.150,-49.706,-37.320
1.988E9,-12.792,37.143,-49.686,-37.044
1.990E9,-12.734,37.137,-49.666,-36.766
1.992E9,-12.676,37.130,-49.646,-36.488
1.994E9,-12.616,37.124,-49.626,-36.203
1.996E9,-12.555,37.117,-49.606,-35.914
1.998E9,-12.495,37.110,-49.587,-35.628
2.000E9,-12.435,37.103,-49.567,-35.345
2.002E9,-12.376,37.097,-49.548,-35.065
2.004E9,-12.318,37.090,-49.528,-34.789
2.006E9,-12.259,37.083,-49.509,-34.513
2.008E9,-12.198,37.076,-49.489,-34.236
2.010E9,-12.138,37.069,-49.470,-33.964
2.012E9,-12.078,37.062,-49.451,-33.697
2.014E9,-12.019,37.055,-49.432,-33.434
2.016E9,-11.960,37.048,-49.413,-33.176
2.018E9,-11.902,37.041,-49.393,-32.921
2.020E9,-11.841,37.034,-49.375,-32.666
2.022E9,-11.781,37.027,-49.356,-32.415
2.024E9,-11.722,37.020,-49.337,-32.170
2.026E9,-11.663,37.012,-49.318,-31.929
2.028E9,-11.604,37.005,-49.299,-31.692
2.030E9,-11.546,36.998,-49.280,-31.460
2.032E9,-11.486,36.990,-49.262,-31.227
2.034E9,-11.426,36.983,-49.244,-30.999
2.036E9,-11.367,36.975,-49.225,-30.775
2.038E9,-11.308,36.968,-49.207,-30.555
2.040E9,-11.250,36.960,-49.188,-30.339
2.042E9,-11.192,36.953,-49.170,-30.127
2.044E9,-11.133,36.945,-49.152,-29.916
2.046E9,-11.074,36.937,-49.134,-29.707
2.048E9,-11.016,36.929,-49.116,-29.503
2.050E9,-10.957,36.921,-49.098,-29.302
2.052E9,-10.900,36.913,-49.080,-29.105
2.054E9,-10.842,36.906,-49.062,-28.911
2.056E9,-10.784,36.897,-49.044,-28.718
2.058E9,-10.726,36.889,-49.026,-28.528
2.060E9,-10.668,36.881,-49.009,-28.340
2.062E9,-10.610,36.873,-48.991,-28.156
2.064E9,-10.553,36.865,-48.974,-27.975
2.066E9,-10.496,36.857,-48.956,-27.797
2.068E9,-10.439,36.848,-48.939,-27.620
2.070E9,-10.382,36.840,-48.921,-27.445
2.072E9,-10.325,36.831,-48.904,-27.273
2.074E9,-10.268,36.823,-48.887,-27.103
2.076E9,-10.212,36.814,-48.870,-26.936
2.078E9,-10.156,36.806,-48.853,-26.771
2.080E9,-10.100,36.797,-48.836,-26.609
2.082E9,-10.043,36.788,-48.819,-26.447
2.084E9,-9.987,36.779,-48.803,-26.288
2.086E9,-9.931,36.770,-48.786,-26.131
2.088E9,-9.876,36.762,-48.769,-25.976
2.090E9,-9.821,36.753,-48.753,-25.823
2.092E9,-9.766,36.744,-48.736,-25.673
2.094E9,-9.710,36.735,-48.720,-25.523
2.096E9,-9.655,36.725,-48.703,-25.375
2.098E9,-9.600,36.716,-48.687,-25.229
2.100E9,-9.546,36.707,-48.671,-25.085
